jruby,jruby-1.7.5,144,fps: 11.372603285926601,fps: 11.612797422556172,fps: 11.926427236349014,fps: 11.80259552956926,fps: 12.05356845304331
jruby,jruby-1.7.6,161,fps: 19.189771077428617,fps: 20.408163971437347,fps: 20.089287766996904,fps: 19.955655199137677,fps: 18.40491386211893
jruby,jruby-1.7.7,184,fps: 17.71375190414545,fps: 17.311412793180683,fps: 17.245086998914235,fps: 17.49800495376887,fps: 17.96477294938096
jruby,jruby-1.7.8,184,fps: 18.86792460374782,fps: 18.82845481293865,fps: 18.32994124996419,fps: 19.108272361983033,fps: 19.823788712823244
jruby,jruby-1.7.9,206,fps: 18.400362067807126,fps: 17.84875699250119,fps: 18.348530595902922,fps: 18.1383401423224,fps: 18.140136140198425
jruby,jruby-1.7.10,240,fps: 19.867546657403604,fps: 19.43844244200327,fps: 19.565225909476574,fps: 19.271948293290585,fps: 20.044548709087838
jruby,jruby-1.7.11,286,fps: 19.14894471831593,fps: 20.044548709087838,fps: 19.02748214885181,fps: 18.987342688999547,fps: 19.867546657403604
jruby,jruby-1.7.12,335,fps: 16.04278445765498,fps: 15.177061325019912,fps: 15.306127116066905,fps: 15.789475533440719,fps: 16.15798458027213
jruby,jruby-1.7.13,406,fps: 19.693653527212323,fps: 20.408163971437347,fps: 19.78022309694782,fps: 19.867546657403604,fps: 19.780212732176384
jruby,jruby-1.7.14,470,fps: 11.987024059753024,fps: 11.618001686167641,fps: 11.861023375981054,fps: 11.963827209524396,fps: 11.806477277315384
jruby,jruby-1.7.15,477,fps: 14.717351520745993,fps: 14.616478392084655,fps: 13.454922758381208,fps: 13.973631224880414,fps: 14.197934854155852
jruby,jruby-1.7.16.1,532,fps: 17.73090643271863,fps: 17.65432260727993,fps: 18.626501210272334,fps: 17.726403804571696,fps: 16.823935316261565
jruby,jruby-1.7.16.2,573,fps: 16.12902972199031,fps: 16.071430213597523,fps: 16.30434647399683,fps: 16.042777639656524,fps: 16.12902972199031
jruby,jruby-1.7.17,574,fps: 15.57093240627841,fps: 15.901053801279454,fps: 15.957449884531831,fps: 16.36363778232555,fps: 15.845074891998031
jruby,jruby-1.7.18,587,fps: 16.483516368352337,fps: 16.014233842793928,fps: 16.12902972199031,fps: 16.187050526300442,fps: 16.423361894262204
jruby,jruby-9.0.0.0.pre1,616,fps: 11.657599577441294,fps: 11.651360772620368,fps: 11.161334040660364,fps: 11.144435367302474,fps: 11.49090356025095
jruby,jruby-1.7.19,626,fps: 19.911508709928395,fps: 19.396552282267052,fps: 19.027491739775847,fps: 19.823788712823244,fps: 20.408163971437347
jruby,jruby-9.0.0.0.pre2,714,fps: 13.808628365647175,fps: 14.370267982913234,fps: 13.471456697018297,fps: 12.924200214953137,fps: 15.105457190717496
jruby,jruby-1.7.20.1,757,fps: 15.90106049934793,fps: 16.483516368352337,fps: 17.045450789377554,fps: 17.341038678012755,fps: 16.759770940647556
jruby,jruby-9.0.0.0.rc1,757,fps: 18.27305554405914,fps: 17.513607198442322,fps: 17.676227479609924,fps: 18.074756575678425,fps: 16.85895630573737
jruby,jruby-1.7.21,784,fps: 15.679445738993907,fps: 16.63585558976854,fps: 16.15798458027213,fps: 15.87301165475485,fps: 16.51375915614709
jruby,jruby-9.0.0.0.rc2,786,fps: 17.452082792319725,fps: 18.17632217995931,fps: 18.096213187368104,fps: 18.05038363147649,fps: 17.923304955626797
jruby,jruby-9.0.0.0,798,fps: 17.736263747245605,fps: 17.89575657834236,fps: 17.54020120123001,fps: 16.87124228908632,fps: 17.57444047681639
jruby,jruby-1.7.22,828,fps: 17.461219745697683,fps: 18.497098381556025,fps: 17.192153566076662,fps: 18.027758560692195,fps: 17.954547134673664
jruby,jruby-9.0.1.0,841,fps: 11.738643943457435,fps: 11.865827439953588,fps: 12.299249582466889,fps: 11.573725224439947,fps: 11.811807637166746
jruby,jruby-9.0.3.0,890,fps: 18.289353703460723,fps: 18.22092266969375,fps: 18.27296517233961,fps: 17.865342873148123,fps: 17.142770354676255
jruby,jruby-9.0.4.0,912,fps: 15.356072122862313,fps: 14.519599310638206,fps: 15.29671507291597,fps: 14.788900545026268,fps: 15.436744188381871
jruby,jruby-1.7.23,924,fps: 16.014233842793928,fps: 16.071430213597523,fps: 15.10067225243569,fps: 15.597916461786511,fps: 15.929208648394091
jruby,jruby-1.7.24,981,fps: 15.98578466786991,fps: 14.975039838906815,fps: 15.817223039530973,fps: 15.957449884531831,fps: 15.544041553187933
jruby,jruby-9.0.5.0,987,fps: 11.717934244760098,fps: 11.36377569903782,fps: 12.096877978001654,fps: 12.06026057431739,fps: 11.810744689295413
jruby,jruby-1.7.25,1065,fps: 11.765104221323323,fps: 12.2274312005083,fps: 11.772505451444745,fps: 12.080479509088077,fps: 12.152085126805842
jruby,jruby-9.1.0.0,1084,fps: 18.986585431957483,fps: 18.12058681226978,fps: 18.035077935204093,fps: 19.116504450018102,fps: 17.44261144188033
jruby,jruby-9.1.1.0,1101,fps: 15.020961754944729,fps: 14.180369494995162,fps: 13.995557936481209,fps: 15.014329749302734,fps: 14.057305300513317
jruby,jruby-9.1.2.0,1108,fps: 19.650657395063277,fps: 18.987342688999547,fps: 18.292687961845264,fps: 19.736848544548213,fps: 19.027491739775847
jruby,jruby-1.7.26,1200,fps: 15.90106049934793,fps: 14.975039838906815,fps: 15.025042310343784,fps: 15.437394260532233,fps: 15.306120909834402
jruby,jruby-9.1.3.0,1203,fps: 17.95344406182636,fps: 17.498004779509003,fps: 17.937628215864308,fps: 17.941567508136846,fps: 17.253033632974397
jruby,jruby-9.1.4.0,1206,fps: 18.19840141510717,fps: 17.2791027717135,fps: 17.120446154632635,fps: 18.08294905140576,fps: 17.857089675033713
jruby,jruby-9.1.5.0,1211,fps: 17.898722837475898,fps: 17.53821405809008,fps: 18.26930037715312,fps: 17.14714494005727,fps: 17.8611753342812
jruby,jruby-9.1.6.0,1274,fps: 17.774908899380474,fps: 17.787795336648973,fps: 18.32745618741773,fps: 17.678280189403228,fps: 17.08242615859795
jruby,jruby-9.1.7.0,1338,fps: 17.077800468512912,fps: 16.66666784404245,fps: 17.077800468512912,fps: 15.929208648394091,fps: 16.30434647399683
jruby,jruby-9.1.8.0,1392,fps: 18.00612363790929,fps: 17.32016289604835,fps: 17.911170053820285,fps: 16.972694276964397,fps: 18.118054921930487
jruby,jruby-1.7.27,1457,
jruby,jruby-9.1.9.0,1462,fps: 17.302997305133108,fps: 17.7494984905414,fps: 17.179782712427013,fps: 17.23390800978383,fps: 17.495097063662058
jruby,jruby-9.1.10.0,1472,fps: 19.911498207113944,fps: 20.224711299321818,fps: 20.044548709087838,fps: 20.13423772423758,fps: 19.955655199137677
jruby,jruby-9.1.11.0,1492,fps: 19.12190195448746,fps: 19.962250007626174,fps: 19.034450470233416,fps: 18.571701908933832,fps: 19.27411816094419
jruby,jruby-9.1.12.0,1492,fps: 16.12902972199031,fps: 16.63585558976854,fps: 16.853935112632705,fps: 16.853935112632705,fps: 16.393441882542593
jruby,jruby-9.1.13.0,1576,fps: 14.832920012241805,fps: 14.315986164467864,fps: 14.675196898337017,fps: 15.330441354857479,fps: 15.099920960970335
jruby,jruby-9.1.14.0,1639,fps: 16.54412037335304,fps: 15.597916461786511,fps: 15.985791437511672,fps: 16.014233842793928,fps: 16.187050526300442
jruby,jruby-9.1.15.0,1668,fps: 14.240507016749662,fps: 15.410962276375367,fps: 15.87301165475485,fps: 14.778325909993654,fps: 15.734264999737407
jruby,jruby-9.1.16.0,1744,fps: 16.51375915614709,fps: 15.706807537522844,fps: 16.21621426567731,fps: 15.929201926590714,fps: 15.761825209493152
jruby,jruby-9.1.17.0,1802,fps: 7.810302667913347,fps: 7.674233651019192,fps: 8.003020390015621,fps: 7.35106498598997,fps: 7.951577332402672
jruby,jruby-9.2.0.0,1836,fps: 17.69392666757019,fps: 17.983544408180432,fps: 16.85865793745534,fps: 17.347949565983715,fps: 17.943189099575424
jruby,jruby-9.2.1.0,2002,fps: 17.483154761210898,fps: 17.624797250195538,fps: 16.732564056194008,fps: 16.494376425159057,fps: 17.16303141872471
jruby,jruby-9.2.3.0,2005,fps: 16.071430213597523,fps: 16.66666784404245,fps: 16.85392758774493,fps: 16.245490273036662,fps: 16.853935112632705
jruby,jruby-9.2.4.0,2009,fps: 14.96742277931926,fps: 13.630510758859867,fps: 14.572293546836082,fps: 13.906916824773829,fps: 14.22140408213511
jruby,jruby-9.2.4.1,2024,fps: 14.667719030302095,fps: 14.117781527357947,fps: 14.397722397732684,fps: 14.131373488165037,fps: 14.446093650990962
jruby,jruby-9.2.5.0,2032,fps: 14.269591528386988,fps: 13.472554239099637,fps: 14.435577066852433,fps: 14.113326875393813,fps: 14.326601407454557
jruby,jruby-9.2.6.0,2099,fps: 18.92835654358687,fps: 18.46049550795272,fps: 19.49171126857654,fps: 19.473390064260183,fps: 19.019019511700417
